Scenario Name,Port,Drops,Link,Hot Ticks,Max Pct,Max Blocks
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,,,H_1_3.pU<->RS_1_1.p3,0,80,16.000000000000107
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,,,H_2_2.pU<->RS_2_1.p2,0,80,16.000000000000107
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,,,H_2_3.pU<->RS_2_1.p3,0,80,16.000000000000107
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,,,H_3_2.pU<->RS_3_1.p2,0,80,16.0000000000001
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,,,H_3_3.pU<->RS_3_1.p3,0,80,16.000000000000107
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,,,RS_0_0.p0<->FS_0_0.p2,0,80,16.00000000000011
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,,,RS_0_1.p0<->FS_0_0.p3,0,80,16.00000000000011
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,,,RS_1_1.p0<->FS_1_0.p3,0,80,16
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,,,RS_2_1.p0<->FS_2_0.p3,0,80,16.000000000000107
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,,,RS_3_1.p0<->FS_3_0.p3,0,80,16.0000000000001
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,,,FS_0_0.p0<->SS0.p0,0,80,16
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,,,FS_1_0.p0<->SS0.p1,0,80,16
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,,,FS_2_0.p0<->SS0.p2,0,80,16.000000000000107
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d4,,,FS_3_0.p0<->SS0.p3,0,80,16.0000000000001
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,SS0.p3,762,,,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,SS0.p0,758,,,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,SS0.p1,758,,,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,SS0.p2,758,,,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,FS_0_0.p3,1472,,,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,FS_0_0.p2,1472,,,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,RS_1_1.p3,1444,,,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,RS_1_1.p2,1444,,,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,RS_2_1.p3,1560,,,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,RS_2_1.p2,1256,,,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,RS_3_1.p3,1977,,,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,RS_3_1.p2,989,,,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,RS_0_0.p0,6,,,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,RS_0_1.p0,6,,,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,RS_2_1.p0,3,,,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,RS_3_1.p0,5,,,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,FS_2_0.p0,3,,,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,FS_3_0.p0,4,,,,
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,,,H_0_1.pU<->RS_0_0.p3,0,80,16.00000000000011
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,,,H_0_2.pU<->RS_0_1.p2,0,80,16.00000000000011
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,,,H_1_2.pU<->RS_1_1.p2,0,80,16.000000000000107
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,,,H_1_3.pU<->RS_1_1.p3,0,80,16.000000000000107
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,,,H_2_2.pU<->RS_2_1.p2,0,80,16.000000000000107
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,,,H_2_3.pU<->RS_2_1.p3,0,80,16.00000000000011
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,,,H_3_2.pU<->RS_3_1.p2,0,80,16.0000000000001
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,,,H_3_3.pU<->RS_3_1.p3,0,80,16.0000000000001
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,,,RS_0_0.p0<->FS_0_0.p2,0,80,16.00000000000011
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,,,RS_0_1.p0<->FS_0_0.p3,0,80,16.00000000000011
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,,,RS_1_1.p0<->FS_1_0.p3,0,80,16
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,,,RS_2_1.p0<->FS_2_0.p3,0,80,16.000000000000107
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,,,RS_3_1.p0<->FS_3_0.p3,0,80,16.0000000000001
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,,,FS_0_0.p0<->SS0.p0,0,80,16
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,,,FS_1_0.p0<->SS0.p1,0,80,16
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,,,FS_2_0.p0<->SS0.p2,0,80,16.000000000000107
D__random-balanced__profile-8__seed-26__payload-1000__capacity-20__buffer-16__policy-adaptive-feedback-d8,,,FS_3_0.p0<->SS0.p3,0,80,16.0000000000001
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,,,H_0_3.pU<->RS_0_1.p3,1500,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,,,H_1_2.pU<->RS_1_1.p2,1500,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,,,H_3_0.pU<->RS_3_0.p2,1495,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,,,H_3_1.pU<->RS_3_0.p3,1495,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,,,RS_0_1.p0<->FS_0_0.p3,1500,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,,,RS_1_1.p0<->FS_1_0.p3,1500,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,,,RS_3_0.p0<->FS_3_0.p2,0,70,14
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,,,FS_0_0.p0<->SS0.p0,1500,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,,,FS_1_0.p0<->SS0.p1,1500,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-exact-lossless,,,FS_3_0.p0<->SS0.p3,0,70,14
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,,,H_0_3.pU<->RS_0_1.p3,1500,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,,,H_1_2.pU<->RS_1_1.p2,1500,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,,,H_3_0.pU<->RS_3_0.p2,1495,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,,,H_3_1.pU<->RS_3_0.p3,1495,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,,,RS_0_1.p0<->FS_0_0.p3,1500,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,,,RS_1_1.p0<->FS_1_0.p3,1500,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,,,RS_3_0.p0<->FS_3_0.p2,0,70,14
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,,,FS_0_0.p0<->SS0.p0,1500,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,,,FS_1_0.p0<->SS0.p1,1500,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-per-source-lossless,,,FS_3_0.p0<->SS0.p3,0,70,14
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,SS0.p0,1320,,,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,SS0.p1,1320,,,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,RS_3_0.p3,1698,,,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,RS_3_0.p2,1316,,,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,,,H_0_3.pU<->RS_0_1.p3,1434,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,,,H_1_2.pU<->RS_1_1.p2,1434,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,,,H_3_0.pU<->RS_3_0.p2,1578,100,20.000000000000156
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,,,H_3_1.pU<->RS_3_0.p3,1628,100,20.00000000000017
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,,,RS_0_1.p0<->FS_0_0.p3,1434,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,,,RS_1_1.p0<->FS_1_0.p3,1434,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,,,RS_3_0.p0<->FS_3_0.p2,142,100,20.00000000000015
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,,,FS_0_0.p0<->SS0.p0,1434,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,,,FS_1_0.p0<->SS0.p1,1434,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-advisor-overdrive-a1.05,,,FS_3_0.p0<->SS0.p3,144,100,20.00000000000015
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,SS0.p0,1647,,,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,SS0.p1,1647,,,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,RS_3_0.p3,2170,,,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,RS_3_0.p2,1640,,,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,SS0.p3,2,,,,
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,,,H_0_3.pU<->RS_0_1.p3,1414,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,,,H_1_2.pU<->RS_1_1.p2,1414,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,,,H_3_0.pU<->RS_3_0.p2,1598,100,20.000000000000163
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,,,H_3_1.pU<->RS_3_0.p3,1658,100,20.00000000000017
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,,,RS_0_1.p0<->FS_0_0.p3,1414,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,,,RS_1_1.p0<->FS_1_0.p3,1414,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,,,RS_3_0.p0<->FS_3_0.p2,175,100,20.00000000000015
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,,,FS_0_0.p0<->SS0.p0,1414,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,,,FS_1_0.p0<->SS0.p1,1414,100,20
E__random-balanced__profile-4__seed-56__payload-10000__capacity-20__buffer-128__policy-adaptive-feedback-d1,,,FS_3_0.p0<->SS0.p3,177,100,20.00000000000015
