Scenario Name,Policy,Placement,Group Size,Collective Count,Payload Blocks,Buffer Limit,Seed,Collective,Members,Max Load Factor,Recommended Lossless Rate,Combined Max Load Factor,Combined Recommended Uniform Rate,Per Source Recommended Rates,Overdrive Alpha,Bottleneck Links,Root Spine,Estimated Spine Blocks,Applied Host Offsets
smoke__advisor-overdrive-a2.00__global-spread__g8__c2__p100__b16__s1,advisor-overdrive-a2.00,global-spread,8,2,100,16,1,red,8,7,1.4285714285714286,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,2,FS_0_0.p3<->RS_0_1.p0|RS_0_1.p3<->H_0_3.pU|FS_1_0.p2<->RS_1_0.p0|RS_1_0.p3<->H_1_1.pU|FS_1_0.p3<->RS_1_1.p0|RS_1_1.p2<->H_1_2.pU|FS_2_0.p2<->RS_2_0.p0|RS_2_0.p3<->H_2_1.pU|FS_2_0.p3<->RS_2_1.p0|RS_2_1.p2<->H_2_2.pU|FS_3_0.p2<->RS_3_0.p0|RS_3_0.p2<->H_3_0.pU|FS_3_0.p3<->RS_3_1.p0|RS_3_1.p3<->H_3_3.pU|FS_0_0.p2<->RS_0_0.p0|RS_0_0.p2<->H_0_0.pU,SS0,10,
smoke__advisor-overdrive-a2.00__global-spread__g8__c2__p100__b16__s1,advisor-overdrive-a2.00,global-spread,8,2,100,16,1,green,8,7,1.4285714285714286,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,2,FS_0_0.p3<->RS_0_1.p0|RS_0_1.p2<->H_0_2.pU|FS_1_0.p2<->RS_1_0.p0|RS_1_0.p2<->H_1_0.pU|FS_1_0.p3<->RS_1_1.p0|RS_1_1.p3<->H_1_3.pU|FS_2_0.p2<->RS_2_0.p0|RS_2_0.p2<->H_2_0.pU|FS_2_0.p3<->RS_2_1.p0|RS_2_1.p3<->H_2_3.pU|FS_3_0.p2<->RS_3_0.p0|RS_3_0.p3<->H_3_1.pU|FS_3_0.p3<->RS_3_1.p0|RS_3_1.p2<->H_3_2.pU|FS_0_0.p2<->RS_0_0.p0|RS_0_0.p3<->H_0_1.pU,SS1,10,
smoke__advisor-overdrive-a2.00__global-spread__g8__c2__p100__b16__s1,advisor-overdrive-a2.00,global-spread,8,2,100,16,1,blue,0,0,0,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,2,,,,
smoke__advisor-overdrive-a2.00__global-spread__g8__c2__p100__b16__s1,advisor-overdrive-a2.00,global-spread,8,2,100,16,1,orange,0,0,0,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,2,,,,
smoke__per-source-lossless__global-spread__g8__c2__p100__b16__s1,per-source-lossless,global-spread,8,2,100,16,1,red,8,7,1.4285714285714286,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,,FS_0_0.p3<->RS_0_1.p0|RS_0_1.p3<->H_0_3.pU|FS_1_0.p2<->RS_1_0.p0|RS_1_0.p3<->H_1_1.pU|FS_1_0.p3<->RS_1_1.p0|RS_1_1.p2<->H_1_2.pU|FS_2_0.p2<->RS_2_0.p0|RS_2_0.p3<->H_2_1.pU|FS_2_0.p3<->RS_2_1.p0|RS_2_1.p2<->H_2_2.pU|FS_3_0.p2<->RS_3_0.p0|RS_3_0.p2<->H_3_0.pU|FS_3_0.p3<->RS_3_1.p0|RS_3_1.p3<->H_3_3.pU|FS_0_0.p2<->RS_0_0.p0|RS_0_0.p2<->H_0_0.pU,SS0,5,
smoke__per-source-lossless__global-spread__g8__c2__p100__b16__s1,per-source-lossless,global-spread,8,2,100,16,1,green,8,7,1.4285714285714286,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,,FS_0_0.p3<->RS_0_1.p0|RS_0_1.p2<->H_0_2.pU|FS_1_0.p2<->RS_1_0.p0|RS_1_0.p2<->H_1_0.pU|FS_1_0.p3<->RS_1_1.p0|RS_1_1.p3<->H_1_3.pU|FS_2_0.p2<->RS_2_0.p0|RS_2_0.p2<->H_2_0.pU|FS_2_0.p3<->RS_2_1.p0|RS_2_1.p3<->H_2_3.pU|FS_3_0.p2<->RS_3_0.p0|RS_3_0.p3<->H_3_1.pU|FS_3_0.p3<->RS_3_1.p0|RS_3_1.p2<->H_3_2.pU|FS_0_0.p2<->RS_0_0.p0|RS_0_0.p3<->H_0_1.pU,SS1,5,
smoke__per-source-lossless__global-spread__g8__c2__p100__b16__s1,per-source-lossless,global-spread,8,2,100,16,1,blue,0,0,0,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,,,,,
smoke__per-source-lossless__global-spread__g8__c2__p100__b16__s1,per-source-lossless,global-spread,8,2,100,16,1,orange,0,0,0,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,,,,,
smoke__adaptive-advisor-overdrive__global-spread__g8__c2__p100__b16__s1,adaptive-advisor-overdrive,global-spread,8,2,100,16,1,red,8,7,1.4285714285714286,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,1.2,FS_0_0.p3<->RS_0_1.p0|RS_0_1.p3<->H_0_3.pU|FS_1_0.p2<->RS_1_0.p0|RS_1_0.p3<->H_1_1.pU|FS_1_0.p3<->RS_1_1.p0|RS_1_1.p2<->H_1_2.pU|FS_2_0.p2<->RS_2_0.p0|RS_2_0.p3<->H_2_1.pU|FS_2_0.p3<->RS_2_1.p0|RS_2_1.p2<->H_2_2.pU|FS_3_0.p2<->RS_3_0.p0|RS_3_0.p2<->H_3_0.pU|FS_3_0.p3<->RS_3_1.p0|RS_3_1.p3<->H_3_3.pU|FS_0_0.p2<->RS_0_0.p0|RS_0_0.p2<->H_0_0.pU,SS0,5,
smoke__adaptive-advisor-overdrive__global-spread__g8__c2__p100__b16__s1,adaptive-advisor-overdrive,global-spread,8,2,100,16,1,green,8,7,1.4285714285714286,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,1.2,FS_0_0.p3<->RS_0_1.p0|RS_0_1.p2<->H_0_2.pU|FS_1_0.p2<->RS_1_0.p0|RS_1_0.p2<->H_1_0.pU|FS_1_0.p3<->RS_1_1.p0|RS_1_1.p3<->H_1_3.pU|FS_2_0.p2<->RS_2_0.p0|RS_2_0.p2<->H_2_0.pU|FS_2_0.p3<->RS_2_1.p0|RS_2_1.p3<->H_2_3.pU|FS_3_0.p2<->RS_3_0.p0|RS_3_0.p3<->H_3_1.pU|FS_3_0.p3<->RS_3_1.p0|RS_3_1.p2<->H_3_2.pU|FS_0_0.p2<->RS_0_0.p0|RS_0_0.p3<->H_0_1.pU,SS1,5,
smoke__adaptive-advisor-overdrive__global-spread__g8__c2__p100__b16__s1,adaptive-advisor-overdrive,global-spread,8,2,100,16,1,blue,0,0,0,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,1.2,,,,
smoke__adaptive-advisor-overdrive__global-spread__g8__c2__p100__b16__s1,adaptive-advisor-overdrive,global-spread,8,2,100,16,1,orange,0,0,0,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,1.2,,,,
smoke__max-rate-recovery__global-spread__g8__c2__p100__b16__s1,max-rate-recovery,global-spread,8,2,100,16,1,red,8,7,1.4285714285714286,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,,FS_0_0.p3<->RS_0_1.p0|RS_0_1.p3<->H_0_3.pU|FS_1_0.p2<->RS_1_0.p0|RS_1_0.p3<->H_1_1.pU|FS_1_0.p3<->RS_1_1.p0|RS_1_1.p2<->H_1_2.pU|FS_2_0.p2<->RS_2_0.p0|RS_2_0.p3<->H_2_1.pU|FS_2_0.p3<->RS_2_1.p0|RS_2_1.p2<->H_2_2.pU|FS_3_0.p2<->RS_3_0.p0|RS_3_0.p2<->H_3_0.pU|FS_3_0.p3<->RS_3_1.p0|RS_3_1.p3<->H_3_3.pU|FS_0_0.p2<->RS_0_0.p0|RS_0_0.p2<->H_0_0.pU,SS0,70,
smoke__max-rate-recovery__global-spread__g8__c2__p100__b16__s1,max-rate-recovery,global-spread,8,2,100,16,1,green,8,7,1.4285714285714286,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,,FS_0_0.p3<->RS_0_1.p0|RS_0_1.p2<->H_0_2.pU|FS_1_0.p2<->RS_1_0.p0|RS_1_0.p2<->H_1_0.pU|FS_1_0.p3<->RS_1_1.p0|RS_1_1.p3<->H_1_3.pU|FS_2_0.p2<->RS_2_0.p0|RS_2_0.p2<->H_2_0.pU|FS_2_0.p3<->RS_2_1.p0|RS_2_1.p3<->H_2_3.pU|FS_3_0.p2<->RS_3_0.p0|RS_3_0.p3<->H_3_1.pU|FS_3_0.p3<->RS_3_1.p0|RS_3_1.p2<->H_3_2.pU|FS_0_0.p2<->RS_0_0.p0|RS_0_0.p3<->H_0_1.pU,SS1,70,
smoke__max-rate-recovery__global-spread__g8__c2__p100__b16__s1,max-rate-recovery,global-spread,8,2,100,16,1,blue,0,0,0,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,,,,,
smoke__max-rate-recovery__global-spread__g8__c2__p100__b16__s1,max-rate-recovery,global-spread,8,2,100,16,1,orange,0,0,0,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,,,,,
smoke__member-formula-rate__global-spread__g8__c2__p100__b16__s1,member-formula-rate,global-spread,8,2,100,16,1,red,8,7,1.4285714285714286,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,,FS_0_0.p3<->RS_0_1.p0|RS_0_1.p3<->H_0_3.pU|FS_1_0.p2<->RS_1_0.p0|RS_1_0.p3<->H_1_1.pU|FS_1_0.p3<->RS_1_1.p0|RS_1_1.p2<->H_1_2.pU|FS_2_0.p2<->RS_2_0.p0|RS_2_0.p3<->H_2_1.pU|FS_2_0.p3<->RS_2_1.p0|RS_2_1.p2<->H_2_2.pU|FS_3_0.p2<->RS_3_0.p0|RS_3_0.p2<->H_3_0.pU|FS_3_0.p3<->RS_3_1.p0|RS_3_1.p3<->H_3_3.pU|FS_0_0.p2<->RS_0_0.p0|RS_0_0.p2<->H_0_0.pU,SS0,10,
smoke__member-formula-rate__global-spread__g8__c2__p100__b16__s1,member-formula-rate,global-spread,8,2,100,16,1,green,8,7,1.4285714285714286,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,,FS_0_0.p3<->RS_0_1.p0|RS_0_1.p2<->H_0_2.pU|FS_1_0.p2<->RS_1_0.p0|RS_1_0.p2<->H_1_0.pU|FS_1_0.p3<->RS_1_1.p0|RS_1_1.p3<->H_1_3.pU|FS_2_0.p2<->RS_2_0.p0|RS_2_0.p2<->H_2_0.pU|FS_2_0.p3<->RS_2_1.p0|RS_2_1.p3<->H_2_3.pU|FS_3_0.p2<->RS_3_0.p0|RS_3_0.p3<->H_3_1.pU|FS_3_0.p3<->RS_3_1.p0|RS_3_1.p2<->H_3_2.pU|FS_0_0.p2<->RS_0_0.p0|RS_0_0.p3<->H_0_1.pU,SS1,10,
smoke__member-formula-rate__global-spread__g8__c2__p100__b16__s1,member-formula-rate,global-spread,8,2,100,16,1,blue,0,0,0,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,,,,,
smoke__member-formula-rate__global-spread__g8__c2__p100__b16__s1,member-formula-rate,global-spread,8,2,100,16,1,orange,0,0,0,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,,,,,
smoke__no-recovery-max-rate__global-spread__g8__c2__p100__b16__s1,no-recovery-max-rate,global-spread,8,2,100,16,1,red,8,7,1.4285714285714286,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,,FS_0_0.p3<->RS_0_1.p0|RS_0_1.p3<->H_0_3.pU|FS_1_0.p2<->RS_1_0.p0|RS_1_0.p3<->H_1_1.pU|FS_1_0.p3<->RS_1_1.p0|RS_1_1.p2<->H_1_2.pU|FS_2_0.p2<->RS_2_0.p0|RS_2_0.p3<->H_2_1.pU|FS_2_0.p3<->RS_2_1.p0|RS_2_1.p2<->H_2_2.pU|FS_3_0.p2<->RS_3_0.p0|RS_3_0.p2<->H_3_0.pU|FS_3_0.p3<->RS_3_1.p0|RS_3_1.p3<->H_3_3.pU|FS_0_0.p2<->RS_0_0.p0|RS_0_0.p2<->H_0_0.pU,SS0,70,
smoke__no-recovery-max-rate__global-spread__g8__c2__p100__b16__s1,no-recovery-max-rate,global-spread,8,2,100,16,1,green,8,7,1.4285714285714286,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,,FS_0_0.p3<->RS_0_1.p0|RS_0_1.p2<->H_0_2.pU|FS_1_0.p2<->RS_1_0.p0|RS_1_0.p2<->H_1_0.pU|FS_1_0.p3<->RS_1_1.p0|RS_1_1.p3<->H_1_3.pU|FS_2_0.p2<->RS_2_0.p0|RS_2_0.p2<->H_2_0.pU|FS_2_0.p3<->RS_2_1.p0|RS_2_1.p3<->H_2_3.pU|FS_3_0.p2<->RS_3_0.p0|RS_3_0.p3<->H_3_1.pU|FS_3_0.p3<->RS_3_1.p0|RS_3_1.p2<->H_3_2.pU|FS_0_0.p2<->RS_0_0.p0|RS_0_0.p3<->H_0_1.pU,SS1,70,
smoke__no-recovery-max-rate__global-spread__g8__c2__p100__b16__s1,no-recovery-max-rate,global-spread,8,2,100,16,1,blue,0,0,0,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,,,,,
smoke__no-recovery-max-rate__global-spread__g8__c2__p100__b16__s1,no-recovery-max-rate,global-spread,8,2,100,16,1,orange,0,0,0,14,0.7142857142857143,H_0_0:0.7142857142857143|H_0_1:0.7142857142857143|H_0_2:0.7142857142857143|H_0_3:0.7142857142857143|H_1_0:0.7142857142857143|H_1_1:0.7142857142857143|H_1_2:0.7142857142857143|H_1_3:0.7142857142857143|H_2_0:0.7142857142857143|H_2_1:0.7142857142857143|H_2_2:0.7142857142857143|H_2_3:0.7142857142857143|H_3_0:0.7142857142857143|H_3_1:0.7142857142857143|H_3_2:0.7142857142857143|H_3_3:0.7142857142857143,,,,,
smoke__advisor-exact-lossless__random-balanced__g4__c1__p100__b16__s1,advisor-exact-lossless,random-balanced,4,1,100,16,1,red,4,3,3.3333333333333335,3,3.3333333333333335,H_1_2:3.3333333333333335|H_2_0:3.3333333333333335|H_3_0:3.3333333333333335|H_3_3:3.3333333333333335,,SS0.p2<->FS_2_0.p0|FS_2_0.p2<->RS_2_0.p0|RS_2_0.p2<->H_2_0.pU|FS_3_0.p2<->RS_3_0.p0|RS_3_0.p2<->H_3_0.pU|FS_3_0.p3<->RS_3_1.p0|RS_3_1.p3<->H_3_3.pU|SS0.p1<->FS_1_0.p0|FS_1_0.p3<->RS_1_1.p0|RS_1_1.p2<->H_1_2.pU,SS0,10,
smoke__advisor-exact-lossless__random-balanced__g4__c1__p100__b16__s1,advisor-exact-lossless,random-balanced,4,1,100,16,1,green,0,0,0,3,3.3333333333333335,H_1_2:3.3333333333333335|H_2_0:3.3333333333333335|H_3_0:3.3333333333333335|H_3_3:3.3333333333333335,,,,,
smoke__advisor-exact-lossless__random-balanced__g4__c1__p100__b16__s1,advisor-exact-lossless,random-balanced,4,1,100,16,1,blue,0,0,0,3,3.3333333333333335,H_1_2:3.3333333333333335|H_2_0:3.3333333333333335|H_3_0:3.3333333333333335|H_3_3:3.3333333333333335,,,,,
smoke__advisor-exact-lossless__random-balanced__g4__c1__p100__b16__s1,advisor-exact-lossless,random-balanced,4,1,100,16,1,orange,0,0,0,3,3.3333333333333335,H_1_2:3.3333333333333335|H_2_0:3.3333333333333335|H_3_0:3.3333333333333335|H_3_3:3.3333333333333335,,,,,
smoke__advisor-overdrive-a1.05__random-balanced__g4__c1__p100__b16__s1,advisor-overdrive-a1.05,random-balanced,4,1,100,16,1,red,4,3,3.3333333333333335,3,3.3333333333333335,H_1_2:3.3333333333333335|H_2_0:3.3333333333333335|H_3_0:3.3333333333333335|H_3_3:3.3333333333333335,1.05,SS0.p2<->FS_2_0.p0|FS_2_0.p2<->RS_2_0.p0|RS_2_0.p2<->H_2_0.pU|FS_3_0.p2<->RS_3_0.p0|RS_3_0.p2<->H_3_0.pU|FS_3_0.p3<->RS_3_1.p0|RS_3_1.p3<->H_3_3.pU|SS0.p1<->FS_1_0.p0|FS_1_0.p3<->RS_1_1.p0|RS_1_1.p2<->H_1_2.pU,SS0,10.500000000000002,
smoke__advisor-overdrive-a1.05__random-balanced__g4__c1__p100__b16__s1,advisor-overdrive-a1.05,random-balanced,4,1,100,16,1,green,0,0,0,3,3.3333333333333335,H_1_2:3.3333333333333335|H_2_0:3.3333333333333335|H_3_0:3.3333333333333335|H_3_3:3.3333333333333335,1.05,,,,
smoke__advisor-overdrive-a1.05__random-balanced__g4__c1__p100__b16__s1,advisor-overdrive-a1.05,random-balanced,4,1,100,16,1,blue,0,0,0,3,3.3333333333333335,H_1_2:3.3333333333333335|H_2_0:3.3333333333333335|H_3_0:3.3333333333333335|H_3_3:3.3333333333333335,1.05,,,,
smoke__advisor-overdrive-a1.05__random-balanced__g4__c1__p100__b16__s1,advisor-overdrive-a1.05,random-balanced,4,1,100,16,1,orange,0,0,0,3,3.3333333333333335,H_1_2:3.3333333333333335|H_2_0:3.3333333333333335|H_3_0:3.3333333333333335|H_3_3:3.3333333333333335,1.05,,,,
