Scenario Name,Host,Collective,Start Offset Ticks,Activation Tick,Original TX Complete Tick,Waiting Offset Ticks,Configured Rate,Rx Total,Complete,CCT Ticks,Breakdown
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-max-rate-recovery,H_0_3,red,0,0,10,0,10,300,true,50,H_0_0:100/100:17|H_0_1:100/100:43|H_0_2:100/100:50
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-max-rate-recovery,H_1_0,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-max-rate-recovery,H_1_1,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-max-rate-recovery,H_1_2,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-max-rate-recovery,H_1_3,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-max-rate-recovery,H_2_0,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-max-rate-recovery,H_2_1,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-max-rate-recovery,H_2_2,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-max-rate-recovery,H_2_3,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-max-rate-recovery,H_3_0,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-max-rate-recovery,H_3_1,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-max-rate-recovery,H_3_2,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-max-rate-recovery,H_3_3,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_0_0,red,0,0,10,0,10,96,false,,H_0_1:16/100:DROPPED|H_0_2:80/100:DROPPED|H_0_3:0/100:DROPPED
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_0_1,red,0,0,10,0,10,96,false,,H_0_0:16/100:DROPPED|H_0_2:80/100:DROPPED|H_0_3:0/100:DROPPED
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_0_2,red,0,0,10,0,10,96,false,,H_0_0:80/100:DROPPED|H_0_1:0/100:DROPPED|H_0_3:16/100:DROPPED
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_0_3,red,0,0,10,0,10,96,false,,H_0_0:80/100:DROPPED|H_0_1:0/100:DROPPED|H_0_2:16/100:DROPPED
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_1_0,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_1_1,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_1_2,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_1_3,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_2_0,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_2_1,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_2_2,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_2_3,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_3_0,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_3_1,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_3_2,inactive,0,,,0,0,0,true,,
A__rack-compact__profile-4__seed-1__payload-100__capacity-10__buffer-8__policy-no-recovery-max-rate,H_3_3,inactive,0,,,0,0,0,true,,
